web-scraper-order,web-scraper-start-url,description,contents
"1740066194-70","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","L'assignatura té com a objectiu introduir als alumnes al llenguatge científic, als conceptes bàsics de la composició i estructura de la matèria en general i dels materials arqueològics, a les tècniques de difracción de raigs-X, i a les tècniques analítiques instrumentals més importants per a caracteritzar-los.","1.1.Basic fundamentals in the materials and their characterizationIntroductory sessions1.2.Atomic Structure and interatomic bonding.composition of materialsAtomic Structure. Electrons in atoms. Fundamental concepts.

The Periodic Table. Composition.

Atomic bonding in solids: Ionic, Covalent, Metallic.


The principal elements of the crust of the earth.1.3. The Structure of crystalline solidsFundamental Concepts. Periodicity.

Unit cells. Crystal Systems.

Homogeneity, anisotropy and symmetry.


Morphology and crystalline structure.1.4.Physical properties of materialsTheir relationships with the composition and the crystalline structure1.5.Characterization techniquesX-Ray Diffraction. Crystalline Powder X-R Diffraction1.6.Minerals. ClassificationMinerals. General aspects and relative abundance.

Classification of minerals.1.7.Practice Program1.-Metals and a mixture of metals identification.
2.- Identification of a mixture of metals and an alloy.
3.- Study of the components of coins. Others metals samples.
4.-Characterization of the mineralization in natural products.
5.-Characterization of the mineralization in fossils.
6.- Different Silex samples.
7.- Characterization of the pigment and the substrate in an ancient picture.
8.- Visit to the Scientific Resources Service of the URV . X-Ray Diffraction equipments. Samples Preparation. Using Software and results analysis.2.1 Archaeology and analytical chemistry- An introduction to analytical chemistry
- Archaeometry today2.2 Dating methods- radiocarbon dating
- problems and limitations2.3 Instrumental analysis- X-ray fluorescence
- commonly used spectroscopies2.4 Extracting chemical information from data- cluster analysis
- principal components analysis2.5 Recovery and analysis of DNA- DNA
- ancient DNA: retrieving information"
"1740066200-71","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","Aquesta assignatura pretén formar a l’alumne per tal que aquest sigui capaç de dissenyar i desenvolupar programes experimentals que forneixin dades per abordar problemàtiques en l’àmbit de l’arqueologia.","I. L’experimentació en arqueologia Arqueologia replicativa versus experimentació en arqueologia. Repàs de les diferents línies de pensament en relació a l'anomenada ""arqueologia experimental"".	II. Propietats dels materialsEstudi de l'estructura i propietats dels principals materials utilitzats per l'ésser humà durant la prehistòria, per conèixer el seu comportament i ser capaç d'identificar les variables que intervenen en els diferents processos de producció, ús/consum i abandó.III. L’elaboració de programes experimentals	Disseny i gestió de programes experimentals centrats en problemàtiques relacionades amb l'arqueologia."
"1740066206-72","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/116596/guia_docent","Aquesta és una assignatura fonamentalment teòrica, dedicada al coneixement del desenvolupament de la cognició humana en l’evolució, a través de disciplines com la neurologia, la primatologia, la paleoantropologia, la genètica i la psicologia, tot aplicat al registre arqueològic i paleontològic del Plistocè.","A. Cervell 
  
  
  1. Anatomia bàsica i funcionament normal 
  
 
 
  
  B. Llenguatge 
  
  
  1. Connexions neurals

  2. Aparat fonador

  3. Fonaments simbòlics de la comunicació

  4. Comunicació i primats no humans 
  
 
 
  
  C. Tecnologia 
  
  
  1. Connexions cerebrals

  2. Relació amb l’esquelet postcranial

  3. Derivacions cognitives del desenvolupament de la tecnologia en l’evolució
  humana

  4. Tecnologia i primats no humans 
  
 
 
  
  D. Aprenentatge social
  
  
  1. Primats no humans

  2. Primats humans 
  
 
 
  
  E. Simbolisme 
  
  
  1. Primeres mostres artístiques

  2. Primeres pràctiques funeràries"
"1740066212-73","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114913/guia_docent","L'estudi de les restes vegetals presents als dipòsits arqueològics constitueix la base de l'Arqueobotànica, una disciplina fonamental per a reconstruir les condicions paleoambientals del passat, el context en el que es van desenvolupar les ocupacions humanes al llarg dels diferents períodes i per entendre la relació dels grups humans amb els recursos vegetals presents al paisatge","1. Conceptes Generals sobre Clima2. Paisatges i Ecosistemes3  Evolució Humana i Evidències Arqueobotàniques4 Les Microrrestes Vegetals5 Les Macrorrestes Vegetals6 Tafonomía i Experimentació7 Etnoarqueobotànica"
"1740066219-74","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112513/guia_docent","Aquesta assignatura presenta breument els principis de la microscòpia així com els diferents aparells òptics i electrònics que tenim a l’abast. A continuació, se centra en les aplicacions més comuns que té la microscòpia en les diverses disciplines implicades en l’estudi del registre arqueològic.","I. Introducció. Introduir els fonaments físics tant de la microscòpia òptica com de la microscòpia electrònica.II. Aplicació i mostreig. Els àmbits d’aplicació de la microscòpia en arqueologia. La recollida i preparació de mostres.III. Microscòpia òptica. Microscòpia òptica (lupa binocular i microscopis metal•logràfic i petrogràfic). La microscòpia digital 3D.
IV. Microscòpia electrònica. Microscòpia electrònica (MER i MET).V. Microscòpia confocal.
VI. Protocols de recerca. Elaboració i execució de protocols de recerca."
"1740066227-75","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/116597/guia_docent","Treball d'iniciació a la recerca avançada en arqueologia del quaternari i evolució humana. El format i el contingut s'ha d'acostar al de la producció científica real.",""
"1740066233-76","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113730/guia_docent","En aquesta assignatura es realitza un recorregut general per l’evolució humana i pels fòssils humans més importants que documenten aquesta evolució. En primer lloc, per conèixer l’ordre del Primats, a on s’inclouen els humans, s’analitzen les característiques comuns als primats actuals i la seva classificació. En segon lloc, de forma més específica, es presenten les diferents espècies fòssils que pertanyen a la nostra família evolutiva: els homínids. S’analitzen les característiques del homínids i com aquestes han aparegut a llarg de l’evolució. En darrer terme, es documenta l’aparició i expansió de la nostra espècie: Homo sapiens; l’única de les espècies d’homínids que viu a l’actualitat.","I. L’evolució humana i la seva metodologia.
 
  
  I.a. Teoria evolutiva
  i paleontologia humana.

  I.b. Metodologia i anàlisi evolutiu.
  
 
II. Els Primats.II.a. Els Primats actuals: classificació i característiques.
II.b. Evolució dels Primats: el registre fòssil dels primats.
II.c. La superfamília dels hominoideos i la seva evolució.
 
 
III. Els primers homínidsIII.a. El primers representants de família homínida.

III.b. Australopithecus i Paranthropus.

III.c. Altres homínids no humans.IV. El gènere Homo.IV.a. L’origen d’Homo i la tecnologia. 

IV.b. El Poblament del continent asiàtic.

IV.c. Poblament i evolució a Europa: els jaciments de la serra d’Atapuerca.

IV.d. Els neandertals.

IV.e. L’origen i l’evolució d’Homo sapiens."
"1740066239-77","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/116237/guia_docent","Un curs d’Epistemologia és fonamental per enquadrar els corrents teòrics i models interpretatius de l’arqueologia. És necessària una anàlisi diacrònica que presenti els canvis de paradigma que s’han produït com un estudi de la situació actual que permeti a l’alumne d’enquadrar les formes interpretatives actuals i que li permeti de dur a terme la seva propia recerca i avaluar l’eficàcia i correcció de les interpretacions corrents. Dedicarem esforços a avaluar les qüestions epistemològiques relacionades amb la recerca que cada estudiant està realitzant. Així mateix informarem sobre la realitat de la Carrera Investigadora en el marc euroopeu.","I. Bases del coneixement 
  
  
  Definició d’Epistemologia

  La ciència com a epifenomen de l’evolució. Ment i ciència

  El mètode científic. Les bases del coneixement científic
  
 
 
  
  II. Recerca i demostració 
  
  
  Lògica de la recerca i de la
  demostració. Llenguatge

  Els límits de la ciència
  
 
 
  
  III. Mètodes en la història 
  
  
  El creixement històric del coneixement versus
  revolucions científiques

  Conceptes de mètode
  
 
 
  
  IV. Ciència i arqueologia 
  
  
  Ciència històrica

  Ciència arqueològica. Teoria, mètode i nivells analítics. 

  El registre: representativitat, objectivitat i demostració

  La teoria de l’evolució com paradigma
  
 
 
  
  V. Ciència, societat i ètica 
  
  
  Ciència i societat: socialització

  Ciència i ètica. Piltdown i la Fíbula Prenestina: el perquè dels fraus.

  Ciència i gènere: Watson i Crick versus
  Franklin"
"1740066246-78","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114912/guia_docent","En aquesta assignatura es facilita informació sobre els mètodes i mecanismes per l'elaboració de la Tesis de master, es fa el seguiment de la mobilitat en altres centres i s'incorporen les pràctiques realitzades pels alumnes durant la seva mobilitat o participació en excavacions.","En aquesta assignatura es facilita informació sobre els mètodes i mecanismes per l'elaboració de la Tesis de master, es fa el seguiment de la mobilitat en altres centres i s'incorporen les pràctiques realitzades pels alumnes durant la seva mobilitat o participació en excavacions."
"1740066251-79","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114911/guia_docent","Àfrica és l’únic continent on s’ha recuperat registre arqueològic de tots els períodes prehistòrics, des de l’aparició de la humanitat i l’adquisició de la tecnologia fins als processos de neolitització i el desenvolupament de les societats complexes. Arqueòlegs, paleontòlegs i altres científics han analitzat aquest registre per reconstruir l’evolució dels estils de vida dels humans i conèixer els mecanismes adaptatius desenvolupats en cadascun dels períodes prehistòrics. Aquest curs temàtic sobre la Prehistòria d’Àfrica intenta recollir els temes de debat més actuals als cercles científics. L'objectiu és que l’alumni assoleixi els criteris necessaris per poder analitzar els aspectes més candents sobre l’origen humà, la seva expansió cap a altres continents, la diversificació regional (Middle i Later Stone Age a l’Àfrica sub-sahariana o Paleolític mig i superior al Nord d’Àfrica), les estratègies de subsistència, l’art rupestre del continent i l'arribada dels processos de neolitització.","1. Introducció

1.  
Història de les
investigacion

2.  
Context geològic,
geomorfològic i geogràfic

3.  
Nocions d’evolució

 

2. Orígens i expansió de la humanitat

1.  
Els primers homínids

2.  
Els primers jaciments
arqueològics

3.  
La tecnologia dels primers
homínids

4.  
La subsistència dels
primers homínids

5.  
Homo ergaster i l’adaptació
axeliana

6.  
El paleolític inferior al
Nord d’Àfrica

7.  
La hipòtesis del Out of
Africa

 

3. Diversificació regional i l’origen
del comportament humà modern

1.  
La Middle Stone Age

2.  
El Paleolític mig del Nord
d’Àfrica

3.  
L’origen dels homínids anatòmicament
moderns

4.  
La Later Stone Age
sub-sahariana

5.  
Paleolític superior al
Nord d’Àfrica

 

4. Prehistòria recent

1.  
La producció alimentària a
l’Àfrica

2.  
Ramaderia i agricultura al
Nord-oest i al Sàhara

3.  
Els primers productors a
l’Àfrica sub-sahariana

4.  
L’art rupestre i la seva
diversificació

5.  
Cap a les societats
complexes"
