web-scraper-order,web-scraper-start-url,learning-results
"1740065404-106","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","SE2.12-Aplicar los fundamentos del lenguaje escrito a los diversos géneros periodísticos."
"1740065404-107","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","SE1 - Aplicar las herramientas y los programas informáticos de creación de contenidos textuales y audiovisuales en función de su objetivo. - SE1.6-Evaluar el funcionamiento de los equipamientos necesarios para poder realizar un producto periodístico y/o audiovisual."
"1740065404-108","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","SE1.6-Evaluar el funcionamiento de los equipamientos necesarios para poder realizar un producto periodístico y/o audiovisual."
"1740065404-109","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","ST2 - Resoldre problemes de manera crítica, creativa i innovadora en làmbit destudi - ST2.3-Incloure els aspectes concrets de la solució proposada en un model realista amb una reflexió sobre aquest model"
"1740065404-110","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","ST2.3-Incloure els aspectes concrets de la solució proposada en un model realista amb una reflexió sobre aquest model"
"1740065404-111","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","ST2 - Resoldre problemes de manera crítica, creativa i innovadora en làmbit destudi - ST2.2-Dissenyar una nova solució fent servir els recursos necessaris per resoldre el problema"
"1740065404-112","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","ST2.2-Dissenyar una nova solució fent servir els recursos necessaris per resoldre el problema"
"1740065404-113","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","K5 - Identificar los fundamentos de la comunicación publicitaria. - K5.1-Identificar los fundamentos de la comunicación publicitaria moderna: principales técnicas, actores y estructuras."
"1740065404-114","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","K5.1-Identificar los fundamentos de la comunicación publicitaria moderna: principales técnicas, actores y estructuras."
"1740065404-115","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","ST2 - Resoldre problemes de manera crítica, creativa i innovadora en làmbit destudi - ST2.1-Seguir un mètode sistemàtic per resoldre problemes en l'àmbit de la disciplina (identificar el problema, dividir-lo en parts, identificar-ne les causes i aplicar-hi els coneixements propis de la disciplina)"
"1740065404-116","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","ST2.1-Seguir un mètode sistemàtic per resoldre problemes en l'àmbit de la disciplina (identificar el problema, dividir-lo en parts, identificar-ne les causes i aplicar-hi els coneixements propis de la disciplina)"
"1740065404-117","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","SE3 - Crear productos audiovisuales de diversos tipos y géneros aplicando la gramática específica del sonido y la imagen en movimiento. - SE3.2-Identificar las bases del lenguaje audiovisual en materia de espacio visual, planificación y espacio sonoro, composición, montaje y utilización retórica."
"1740065404-118","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117029/guia_docent","SE3.2-Identificar las bases del lenguaje audiovisual en materia de espacio visual, planificación y espacio sonoro, composición, montaje y utilización retórica."
"1740065410-119","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","(1). Els alumnes o grups d'alumnes que incorrin en algun acte de plagi en l'elaboració dels treballs o que copiïn durant els exàmens i proves que es faran al llarg del curs quedaran suspesos automàticament de l'assignatura, tal i com indica la directiva de la Universitat. Qualsevol ús d’eines de Intel·ligència Artificial (com per exemple el Chat GPT) hauran de ser citades com la resta de la bibliografia utilitzada. En cas de plagi, s’hauran de repetir totes les proves realitzades al llarg de l’assignatura."
"1740065410-120","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","(2). Per tal d’aprovar l’assignatura s’han d’aprovar amb el mínim d’un 5 cada un dels exercicis plantejats a l’apartat d’avaluació."
"1740065410-121","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","(3). Es penalitzaran les faltes d'ortografia greus, tant en els exercicis pràctics, com en els treballs, com en les proves i exàmens que es faran al llarg del curs."
"1740065410-122","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","(4). Per a una bona dinàmica de la classe, es prega respecte a les persones que intervinguin en cada moment, siguin professores o alumnes, així com puntualitat tant en l’inici com al final de la classe."
"1740065410-123","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","(5). No està permès utilitzar els telèfons mòbils dins l'aula, excepte en els exercicis pràctics o d’avaluació en què calgui emprar-los."
"1740065410-124","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","(6). A l'hora de les notes finals es pot tenir en compte l'assistència i la participació a classe."
"1740065410-125","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","(7). Es requereix un nivell bo d'anglès llegit (hi ha lectures obligatòries en aquesta llengua)."
"1740065410-126","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","Es tracta d'una assignatura presencial. Part de l'avaluació es durà a terme en pràctiques que es desenvolupen a la pròpia aula."
"1740065410-127","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","S'han d'aprovar, com a mínim amb un 5, cadascuna de les parts per separat."
"1740065410-128","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","En el cas de suspendre alguna de les parts aquesta s'haurà de recuperar a la segona convocatòria, indiferentment de les notes de les altres proves. Es guardaran la resta de notes de les proves aprovades."
"1740065410-129","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","En el cas de plagi en qualsevol de les proves, l'assignatura queda automàticament suspesa, més enllà del resultat de les altres proves."
"1740065410-130","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","Qualsevol prova en segona convocatòria s'ha d'aprovar com a mínim amb un 5 per fer mitjana amb la resta de notes. Les professores es reserven la possibilitat de posar una nota topall als treballs entregats en segona convocatòria."
"1740065410-131","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","En cas de suspendre com a mínim una de les proves pendents en segona convocatòria, l'assignatura queda suspesa."
"1740065410-132","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","En cas de plagi, l'assignatura queda suspesa."
"1740065410-133","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","K1 - Identificar los parámetros básicos (juridicopolíticos, sociológicos, económicos, culturales, estéticos y comunicativos) del mundo actual y su evolución histórica reciente. - K1.10-Analizar las corrientes principales de la cultura visual del siglo XX."
"1740065410-134","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","K1.10-Analizar las corrientes principales de la cultura visual del siglo XX."
"1740065410-135","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","K1 - Identificar los parámetros básicos (juridicopolíticos, sociológicos, económicos, culturales, estéticos y comunicativos) del mundo actual y su evolución histórica reciente. - K1.11-Analizar críticamente, desde el punto de vista de la historia de las corrientes estéticas, cualquier producto comunicativo de masas."
"1740065410-136","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","K1.11-Analizar críticamente, desde el punto de vista de la historia de las corrientes estéticas, cualquier producto comunicativo de masas."
"1740065410-137","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","ST4 - Utilitzar informació pròpia de l'àmbit d'estudi en llengua estrangera - ST4.2-Utilitzar bibliografia en llengua estrangera"
"1740065410-138","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117012/guia_docent","ST4.2-Utilitzar bibliografia en llengua estrangera"
"1740065417-139","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117022/guia_docent","COT3 - Aplicar els principis i els valors democràtics incloent-hi la perspectiva de gènere - COT3.2-Incorporar la perspectiva de gènere als arguments, a les produccions i a la presa de decisions"
"1740065417-140","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117022/guia_docent","COT3.2-Incorporar la perspectiva de gènere als arguments, a les produccions i a la presa de decisions"
"1740065417-141","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117022/guia_docent","COT3 - Aplicar els principis i els valors democràtics incloent-hi la perspectiva de gènere - COT3.3-Incorporar els conceptes ètics i deontològics de l'àrea de coneixement als arguments, a les produccions i a la presa de decisions"
"1740065417-142","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117022/guia_docent","COT3.3-Incorporar els conceptes ètics i deontològics de l'àrea de coneixement als arguments, a les produccions i a la presa de decisions"
"1740065417-143","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117022/guia_docent","K1 - Identificar los parámetros básicos (juridicopolíticos, sociológicos, económicos, culturales, estéticos y comunicativos) del mundo actual y su evolución histórica reciente. - K1.7-Interpretar el funcionamiento genérico del sistema de fuentes del derecho."
"1740065417-144","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117022/guia_docent","K1.7-Interpretar el funcionamiento genérico del sistema de fuentes del derecho."
"1740065417-145","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117022/guia_docent","COT3 - Aplicar els principis i els valors democràtics incloent-hi la perspectiva de gènere - COT3.1-Incorporar la perspectiva mediambiental als arguments, a les produccions i a la presa de decisions"
"1740065417-146","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3563/assignatures/117022/guia_docent","COT3.1-Incorporar la perspectiva mediambiental als arguments, a les produccions i a la presa de decisions"
