web-scraper-order,web-scraper-start-url,description
"1740096272-53","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204219&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta és una assignatura transversal per diferents graus de la URV en què s’aplicarà la perspectiva de gènere als
continguts dels diversos àmbits del coneixement. L’objectiu és donar a conèixer
les desigualtats actuals entre homes i dones i donar eines a l’alumnat per
comprendre les seves causes així com plantejar mecanismes per promoure la
igualtat efectiva entre homes i dones des de la pràctica professional de cada àmbit
de coneixement. L’assignatura tindrà una estructura modular de manera què l’estudiant
cursarà obligatòriament dos mòduls amb continguts genèrics i triarà, a més a
més, diversos mòduls amb continguts específics segons els seus interessos i els
crèdits de l’optativa en el seu grau. Aquesta
assignatura s'impartirà en modalitat virtual que combina la docència 
síncrona i la asíncrona. En concret es preveuen tres sessions síncrones 
que són obligatòries al llarg del quadrimestre: una sessió a l'inici, una 
sessió cap a la meitat i la darrera sessió cap al final del 
quadrimestre. En començar el curs, el calendari amb totes les 
activitats docents previstes (amb horaris i espais virtuals) estarà 
disponible al
 campus virtual (Moodle) de l’assignatura. Totes les sessions previstes es faran en horari de dimecres de 15h a 18h.Totes les sessions serán mitjançant la plataforma TeamsSessió 1 (OBLIGATORIA): 5 de febrer 2025Introducció a l'assignaturaSessió 2 (OBLIGATORIA).  19 de febrer de 2025""Una Ley para la Igualdad: 15 años de avances y desafíos"".Sessió 3: 5 de març 2025Mòdul bàsic 1. Dones, moviments feministes i estudis de gènereMòdul bàsic 2. De les revolucions feministes a les polítiques d'igualtatSessió  4 (OBLIGATORIA).  19 de març de 2025""Aborto en Europa | DW Documental""Sessió 5: 2 d'abril 2025Mòdul específic 1. Cooperació, conflictes armats i drets humansMòdul específic 2. Violència de gènereSessió 6 (OBLIGATORIA). 9 d’abril de 2025Indicadors i impacte de gènereSessió 7: 30 d'abril 2025Mòdul específic 3. Mercat de treball, economia i plans d'igualtatMòdul específic 4. Arquitectura i urbanismeSessió 8: 14 de maig 2025Mòdul específic 5. Ciència i tecnologiaMòdul específic 6. Desigualtats en salut Les dates i l’hora dels exàmens de 1a i 2a convocatòria són els següentsExamen 1ª convocatoria 27 de maig de 2025 a les 15hExamen 2ª convocatoria 19 de juny de 2025 a les 9h"
"1740096274-54","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204212&any_academic=2024_25&idioma=cat&modalitat=p","El propòsit d'aquest assignatura és investigar els motius que han originat el naixement de les ciutats turístiques i el seu creixement, alhora cercar les condicions que han de portar a accentuar la seva fràgil urbanitat. Ens fixarem especialment en la indeterminada ciutat, anomenada Costa Daurada, que s'ha estès com una teranyina pel litoral del Camp."
"1740096277-55","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204214&any_academic=2024_25&idioma=cat&modalitat=p","La relació de l’habitatge amb l’espai públic ocupa el centre del debat de la ciutat. L’assignatura es planteja com un estudi de casos concrets per reflexionar sobre el tema. Per concretar un àmbit d’estudi acotat, cada anys es preveu escollir un periode concret i fer-hi un tall transversal. En la mesura que la ciutat és una realitat complexe, es pretén introduir tots aquells agents que determinen la idea de ciutat; per suposat l’urbanisme i l’arquitectura, però també pensament, cinema i música, comunicació, tecnologia, etc. EL periode que hem escollit per al curs 2014-2015 és el que pren especial visibilitat l’any 1968 i que podriem fer extensiu als anys que van de 1961 a 1973."
"1740096279-56","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204502&any_academic=2024_25&idioma=cat&modalitat=p","Pràctiques en empreses, estudis d'arquitectura i institucions públiques on l'estudiant s'aproparà al món professional."
"1740096281-57","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204503&any_academic=2024_25&idioma=cat&modalitat=p","Pràctiques en empreses, estudis d'arquitectura i institucions públiques on l'estudiant s'aproparà al món professional."
"1740096283-58","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204206&any_academic=2024_25&idioma=cat&modalitat=p","Aixecament i representació d'edificis històrics mitjançant tecnologies avançades o digitals."
"1740096286-59","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204215&any_academic=2024_25&idioma=cat&modalitat=p","Presentem principis, conceptes i criteris de sostenibilitat en arquitectura. Es presenten casos pràctics que els alumnes han de treballar i millorar. Es promou la participació en concursos per facilitar la transició al mon professional."
"1740096288-60","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204220&any_academic=2024_25&idioma=cat&modalitat=p","Informació GeneralLa sostenibilitat i el canvi climàtic són dos reptes globals que necessàriament han de ser abordats conjuntament per donar acompliment a l'Agenda 2030 de Nacions Unides i als Objectius de Desenvolupament Sostenible. L'emergència climàtica actual amplifica els problemes socials, econòmics i ambientals, tenint un especial impacte sobre els sistemes humans i naturals, especialment aquells més vulnerables.Per aquest motiu, és un objectiu de la URV que els futurs professionals es formin tenint en compte aquests reptes tan complexes i estiguin preparats, en les seves diverses disciplines, a adaptar els seus aprenentatges a un context tan disruptiu com és el d'un món sindèmic. Des d'una perspectiva interdisciplinar i transversal, aquesta assignatura aporta aprenentatges teòrics i pràctics, que comprenen els aspectes ambientals, econòmics, geogràfics, físics, químics, jurídics, antropològics i de salut, tot plegat per donar una visió el més àmplia possible per poder entendre la sostenibilitat i el canvi climàtic.Aquesta assignatura optativa forma part del Mínor en Emprenedoria Social i Objectius del Desenvolupament Sostenible, una titulació complementària que es podrà realitzar junt amb aquesta assignatura.Aquesta formació addicional transversal complementa els continguts curriculars nuclears dels estudis de grau o màster, constarà en el vostre currículum acadèmic i la podreu acreditar per a la  inserció laboral.  Amb aquesta nova proposta acadèmica, que aporta un títol addicional al grau o al màster, els estudiants de la URV tindreu una preparació específica per atendre les exigències d’una societat canviant i per ser sensibles i actius pel que fa a la sostenibilitat i medi ambient, a les problemàtiques socials, a les qüestions de gènere, i al benestar i la salut. A més a més, les assignatures del mínor proporcionen formació en les anomenades “habilitats socials” o soft skills, que treballen i potencien les intel·ligències socials i emocionals perquè aprengueu a moure-us en entorns canviants amb flexibilitat, actitud positiva, empatia, actitud crítica i compromesa, centrant-se en els objectius de desenvolupament sostenible (ODS).El mínor en Emprenedoria Social i Objectius de Desenvolupament Sostenible i en concret aquesta assignatura s’impartirà el mòdul II íntegrament en línia i el mòdul I en format híbrid.L'itinerari del Mínor està format per quatre assignatures: Cultura del Benestar: Salut i Qualitat de Vida, Sostenibilitat i Canvi Climàtic, Eines per a l’Emprenedoria, Gènere, Ciència i Canvi Social. Les quatre assignatures sumen 24 crèdits, tot i que algunes  poden ser reconegudes per altres de semblants que  ja hàgiu cursat.El Mínor es tracta d’una formació transversal basada en habilitats socials, com ara l’emprenedoria social, que us proporciona la capacitat de formular solucions innovadores en àmbits socials i mediambientals. Per això l’itinerari està dirigit a estudiants interessats a formar-se en el canvi d’actituds i valors de la societat d’avui i que volen adquirir eines per a la transformació social."
"1740096290-61","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204205&any_academic=2024_25&idioma=cat&modalitat=p","L’assignatura introdueix el coneixement sobre les teories del restauro en l'àmbit internacional, des del Renaixement fins a la reconstrucció durant la Segona Guerra Mundial, així com en el context del patrimoni edificat espanyol."
"1740096293-62","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=22&ensenyament=2220&assignatura=22204207&any_academic=2024_25&idioma=cat&modalitat=p","L'assignatura Territori i paisatge. Projectes territorials té com a objectiu introduir els estudiants d'arquitectura al coneixement del paisatge com a camp disciplinar i professional, diferenciat i coincident amb l'arquitectura convencional, però també amb la geografia, l’art, les ciències ambientals, la sociologia,...
L'assignatura té un caràcter eminentment pràctic, i es desenvolupa a través de la definició, per part de l'alumne, d'un projecte territorial per a un àmbit determinat. Així doncs, l'alumne realitza una Anàlisi, una Diagnosi, i estableix unes Propostes d'objectius i actuacions per a la millora de la qualitat del paisatge.
Tenint en compte això, l'assignatura es planteja tres objectius :
1.	Contextualitzar el marc legal i administratiu en el que es situa el paisatge a Catalunya.
2.	Introduir els estudiants en la valoració de la relació canviant que la societat estableix en la modificació del seu entorn i com aquesta, segons les èpoques, està marcada per uns valors o d'altres.
3.	 Donar una sèrie d’instruments essencials que permeti analitzar i projectar el paisatge a través d'unes pautes de lectura bàsiques, i utilitzar els components essencials del paisatge, tant físics com culturals, en la seva creació. 
La part pràctica de l'assignatura es desenvolupa en el marc del Programa d'Aprenentatge-Servei de la URV (http://www.urv.cat/estudis/serveis_virtuals/AprenentatgeServeialaURV.html)."
"1740096295-63","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695101s&any_academic=2024_25&idioma=cat&modalitat=s","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: L'objectiu fonamental de l'assignatura és introduir a l'alumne en el disseny d'arquitectures de distribució de potència en vehicles híbrids i elèctrics. S'analitzarà el comportament en règim estacionari tant dels convertidors de la cadena de distribució d'energia com del sistema de propulsió. S'estudiaran amb detall les interaccions existents entre els convertidors de potència, el sistema de tracció elèctrica i la pròpia dinàmica del vehicle. Finalment, els alumnes aplicaran els conceptes adquirits dissenyant i verificant per simulació un sistema de distribució de potència d'un vehicle elèctric."
"1740096297-64","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695102s&any_academic=2024_25&idioma=cat&modalitat=s","La informació publicada en aquesta guia és la que correspon a classes presencials i pot servir de guia orientativa."
"1740096299-65","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695103s&any_academic=2024_25&idioma=cat&modalitat=s","La informació publicada en aquesta guia és la que correspon a classes presencials i pot servir de guia orientativa. A causa de l’emergència sanitària provocada per la COVID-19 poden haver-hi canvis en la docència, avaluació i calendaris del curs. Aquests canvis s’informaran a l’espai Moodle de cada assignatura."
"1740096302-66","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695104s&any_academic=2024_25&idioma=cat&modalitat=s","La informació publicada en aquesta guia és la que correspon a classes
presencials i pot servir de guia orientativa. A causa de l’emergència sanitària
provocada per la COVID-19 poden haver-hi canvis en la docència, avaluació i
calendaris del curs. Aquests canvis s’informaran a l’espai Moodle de cada assignatura."
"1740096304-67","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1769&assignatura=17695105s&any_academic=2024_25&idioma=cat&modalitat=s","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Aquest curs aprofundeix en les tecnologies per l'emmagatzematge  i gestió d’energia en l’àmbit del vehicle elèctric. Proporciona coneixements en conceptes fonamentals d’energia, bateries i piles de combustible: les seves tecnologies i el seu modelat, així com els sistemes de gestió associats."
